media_id,taken_at,username,follower_count,caption,media_product_type,media_type,like_count,comment_count,save_count,share_count,video_view_count,reach
846484494876068775,1787696194,arjun774_,278,watch party er environment ta osadharon chilo #WatchParty,REELS,VIDEO,3,0,0,0,67,49
118742069686796000,1787693364,rizwan1194_in,2321,ei match ta bhulte parbo na #UnderdogWin,FEED,CAROUSEL_ALBUM,25,1,4,3,,504
278060948794122426,1787697467,priya883_,529,"late night eats thread, adding this one to the list #LateNightEats",STORY,VIDEO,0,0,0,0,550,443
921325627283649463,1787623146,tara193839,511,underdogs really did that tonight #MatchNight,FEED,CAROUSEL_ALBUM,3,0,0,0,,259
722839259489282721,1787571637,farhan205_,3317,"false alarm apparently, working again on my end #ServerOutage",STORY,IMAGE,0,0,0,0,,1009
743063161539432649,1787686833,priya156official,123,"bhai ye wala stall best hai, 103 me itna khana #LateNightEats",REELS,VIDEO,0,0,0,0,46,42
958240338869014501,1787700485,vikram204official,5223,"bhai ye wala stall best hai, 12 me itna khana #LateNightEats",REELS,VIDEO,27,0,5,7,1175,899
776273465842206815,1787685154,shreya370official,506,"bhai ye wala stall best hai, 34 me itna khana #LateNightEats",STORY,VIDEO,0,0,0,0,552,420
701890704960152293,1787699612,rizwan10407,231,"the whole crowd singing along, chills #SingalongChallenge",FEED,CAROUSEL_ALBUM,4,0,0,0,,
254236525797393891,1787697222,dipu1124official,2812,"late night eats thread, adding this one to the list #LateNightEats",STORY,VIDEO,0,0,0,0,2550,2313
848739244736347130,1787693496,imran738x,419,"the whole crowd singing along, chills #WatchParty",REELS,VIDEO,3,0,0,0,346,361
850616854643978706,1787679907,dipu627832,5716,"took it to a local shop, fixed for 1200. brand quoted 5x that #RightToRepair",FEED,IMAGE,110,8,23,9,,2049
582069158947375489,1787688194,vikram121x,305,"genuinely good thread on repairability scores, worth a read #RepairNotReplace",REELS,VIDEO,17,0,1,0,303,210
183041740729657904,1787688957,tanvir464,2146,hostel room setup part 2 #CampusHaul,FEED,IMAGE,31,0,5,8,,1005
352010488294100683,1787664789,bina31,347,"this week's roundup is live, have a read #FridayFaves",FEED,CAROUSEL_ALBUM,2,0,0,0,,80
321460896485033212,1787583589,vikram121x,305,made it into the roundup somehow #WeeklyRoundup,REELS,VIDEO,1,0,0,0,382,124
658492258475973508,1787653934,sunny147,504,found this 18-rupee plate near the station and i'm never recovering #LateNightEats,STORY,VIDEO,0,0,0,0,70,60
835901070464048790,1787677688,imran25107,327,underdogs really did that tonight #UnderdogWin,REELS,VIDEO,15,1,2,0,675,423
471708507117934187,1787619241,shreya9407,598,is it actually worth 103k or nah #GadgetCheck,REELS,VIDEO,11,0,0,0,1019,483
292045242629319086,1787684458,priya77_in,393,"genuinely good thread on repairability scores, worth a read #RepairNotReplace",REELS,VIDEO,3,0,0,0,140,55
995876535427117495,1787673369,shreya303269,309,underdogs really did that tonight #MatchNight,FEED,IMAGE,8,0,0,2,,326
879536872513830174,1787687994,jay654x,268,last over replay pe replay dekh raha hu #MatchNight,REELS,VIDEO,1,0,0,0,120,115
878483220619471630,1787684394,imran25107,327,watch party er environment ta osadharon chilo #SingalongChallenge,REELS,VIDEO,7,0,1,0,179,206
627695296729973626,1787647218,arjun43807,103,"bhai ye wala stall best hai, 58 me itna khana #LateNightEats",FEED,CAROUSEL_ALBUM,0,0,0,0,,24
750361946581326545,1787673599,bina285151,884,clip of that moment is everywhere now #WatchParty,REELS,VIDEO,16,0,1,3,1553,460
995365697760861577,1787670876,sana1014_,464,why is replacing the battery cheaper than the whole phone now #RepairNotReplace,STORY,IMAGE,0,0,0,0,,665
977375640250501518,1787696089,imran14official,581,everyone using this audio as a template #SingalongChallenge,FEED,CAROUSEL_ALBUM,2,0,0,0,,131
338672741146315654,1787670137,sunny622,851,underdogs really did that tonight #MatchNight,STORY,VIDEO,0,0,0,0,2069,1064
885073564562725645,1787696042,priya651_,210,"took it to a local shop, fixed for 3400. brand quoted 5x that #RightToRepair",REELS,VIDEO,7,0,1,1,253,155
866510423186824832,1787696830,anaya4507,101,"the whole crowd singing along, chills #SingalongChallenge",FEED,IMAGE,6,0,0,0,,86
793224001204652502,1787683925,tanvir35_in,237,ei match ta bhulte parbo na #UnderdogWin,FEED,CAROUSEL_ALBUM,11,1,1,2,,284
162908789914142616,1787690734,meera521,256,last over replay pe replay dekh raha hu #UnderdogWin,REELS,VIDEO,14,0,1,1,375,246
891885174347932449,1787687620,imran756x,172,biggest upset of the season easily #UnderdogWin,FEED,IMAGE,6,0,1,0,,128
935552984716303546,1787684727,omar82259,902,everyone using this audio as a template #SingalongChallenge,FEED,IMAGE,3,0,0,0,,147
679322712280800869,1787680989,priya1037official,196,"took it to a local shop, fixed for 10300. brand quoted 5x that #RepairNotReplace",STORY,VIDEO,0,0,0,0,33,25
425122144027590308,1787682435,imran613_,591,watch party er environment ta osadharon chilo #WatchParty,REELS,VIDEO,20,0,0,3,463,296
248652397044218793,1787697211,omar773_in,63,everyone using this audio as a template #WatchParty,FEED,CAROUSEL_ALBUM,0,0,0,0,,35
904515694945020822,1787580356,vikram16807,585,is the app down for everyone or just me #ServerOutage,FEED,IMAGE,3,0,0,0,,125
307996628394009108,1787688291,dipu12_,679,biggest upset of the season easily #UnderdogWin,REELS,VIDEO,1,0,0,0,291,157
377352071176285913,1787559705,meera5,192,"false alarm apparently, working again on my end #ServerOutage",FEED,CAROUSEL_ALBUM,0,0,0,0,,29
606171283503470356,1787696223,rizwan53_,1168,"bhai ye wala stall best hai, 34 me itna khana #StreetFoodFinds",REELS,VIDEO,36,0,7,4,2789,912
157560101446039895,1787662193,omar127_in,1593,"late night eats thread, adding this one to the list #LateNightEats",REELS,VIDEO,21,1,4,3,1319,1237
162139020834320964,1787640852,zoya685x,185,biggest upset of the season easily #MatchNight,REELS,VIDEO,1,0,0,0,361,175
919578631407438826,1787627246,neel21_in,459,anyone know how long the update usually takes? #DeliveryStatus,REELS,VIDEO,1,0,0,0,225,124
498982887341315234,1787679882,rizwan465_in,104,biggest upset of the season easily #MatchNight,REELS,VIDEO,2,0,0,0,77,49
564407459672002634,1787666717,tanvir529_in,202,"late night eats thread, adding this one to the list #LateNightEats",FEED,IMAGE,8,0,0,0,,229
321693231414588697,1787573510,tara232995,906,"repair karana sasta hai, log samajhte nahi #RightToRepair",STORY,IMAGE,0,0,0,0,,441
900025281129080324,1787693018,tara17,355,"bhai ye wala stall best hai, 12 me itna khana #LateNightEats",STORY,IMAGE,0,0,0,0,,366
149780690789158517,1787634367,sunny719x,411,clip of that moment is everywhere now #SingalongChallenge,REELS,VIDEO,2,0,0,0,408,141
530578388708829849,1787691722,rahul936,398,"ei jaygar khabar ta darun, must try #LateNightEats",FEED,CAROUSEL_ALBUM,3,0,0,0,,242
267127007041674891,1787663939,rahul661174,290,NOBODY saw that result coming #UnderdogWin,REELS,VIDEO,13,0,1,3,506,171
534663023435217610,1787691513,imran125_,913,clip of that moment is everywhere now #WatchParty,REELS,VIDEO,26,0,2,3,543,459
870119763440145435,1787668204,arjun768x,3594,queue was 40 min long and honestly worth it #StreetFoodFinds,FEED,IMAGE,26,1,0,5,,3153
780396949173345571,1787687371,tanvir93207,169,this haul format is everywhere on my feed now #BackToCampus,REELS,VIDEO,4,0,0,0,149,118
276646127750057556,1787556903,tanvir110,1349,"spec sheet looks great, real world is mid imo #HonestReview",REELS,VIDEO,7,0,0,0,484,260
252135466291956233,1787628708,jay688official,257,watch party er environment ta osadharon chilo #SingalongChallenge,FEED,IMAGE,10,0,1,0,,273
229707327935339018,1787647448,neel358991,763,underdogs really did that tonight #MatchNight,REELS,VIDEO,17,1,3,3,1327,492
429370187733536570,1787605017,shreya299official,640,"college list banaya hai, kuch reh gaya? #BackToCampus",REELS,VIDEO,5,0,0,1,313,192
438511367406501619,1787672459,neel949342,314,"late night eats thread, adding this one to the list #LateNightEats",STORY,VIDEO,0,0,0,0,275,91
940252320382007962,1787694458,shreya261x,1519,"bhai ye wala stall best hai, 18 me itna khana #LateNightEats",REELS,VIDEO,34,3,1,6,3370,874
118419354757070499,1787659352,neel949342,314,NOBODY saw that result coming #UnderdogWin,REELS,VIDEO,2,0,0,0,341,168
864337538477021214,1787678477,nadia403x,1965,biggest upset of the season easily #MatchNight,FEED,IMAGE,10,0,0,0,,1302
235999008715426162,1787692303,priya153_in,607,"ei jaygar khabar ta darun, must try #LateNightEats",STORY,IMAGE,0,0,0,0,,186
889822218629446870,1787675438,dipu513713,557,clip of that moment is everywhere now #SingalongChallenge,REELS,VIDEO,3,0,0,0,145,119
721798149321307224,1787537643,hasan20,72,NOBODY saw that result coming #MatchNight,STORY,IMAGE,0,0,0,0,,
484884394148891268,1787555890,tanvir40,683,"college list banaya hai, kuch reh gaya? #BackToCampus",STORY,IMAGE,0,0,0,0,,
944962125024200702,1787680491,bina89507,456,"repair karana sasta hai, log samajhte nahi #RightToRepair",STORY,VIDEO,0,0,0,0,716,323
522497548937285170,1787635335,sana182,1242,watch party er environment ta osadharon chilo #SingalongChallenge,FEED,CAROUSEL_ALBUM,21,1,4,3,,345
646789030934369933,1787681771,anaya376_in,772,"ok it's a regional thing, not a full outage #AppDown",REELS,VIDEO,18,0,3,0,787,488
771432697274267513,1787687591,anaya761,1110,"ei jaygar khabar ta darun, must try #StreetFoodFinds",FEED,CAROUSEL_ALBUM,8,0,1,0,,153
941274004130162555,1787653778,rahul64official,309,clip of that moment is everywhere now #SingalongChallenge,REELS,VIDEO,6,0,0,0,155,123
538253332050352249,1787654066,neel21_in,459,everyone using this audio as a template #SingalongChallenge,REELS,VIDEO,13,0,1,1,1105,485
488662299291141409,1787653069,aisha908,132,last over replay pe replay dekh raha hu #MatchNight,REELS,VIDEO,7,0,1,0,278,106
104970844505017090,1787626008,nadia334,143,"ei jaygar khabar ta darun, must try #StreetFoodFinds",FEED,IMAGE,2,0,0,0,,40
472387201302829511,1787668627,shreya261x,1519,"late night eats thread, adding this one to the list #StreetFoodFinds",FEED,IMAGE,11,0,1,0,,391
926588468116495758,1787693760,arjun956official,8196,NOBODY saw that result coming #UnderdogWin,FEED,IMAGE,122,11,26,11,,4877
478230799262464798,1787691329,nadia1061_,391,"bhai ye wala stall best hai, 58 me itna khana #StreetFoodFinds",FEED,CAROUSEL_ALBUM,3,0,0,0,,135
358166981213079828,1787699566,aisha1015965,46,"genuinely good thread on repairability scores, worth a read #RepairNotReplace",FEED,IMAGE,0,0,0,0,,47
837592029452309842,1787694829,bina999_,232,"ei jaygar khabar ta darun, must try #LateNightEats",FEED,IMAGE,2,0,0,0,,82
146286537080822378,1787696692,rahul1221,2700,"ei jaygar khabar ta darun, must try #StreetFoodFinds",STORY,VIDEO,0,0,0,0,4143,2349
133727031574243370,1787567796,kabir6,644,"bhai ye wala stall best hai, 42 me itna khana #StreetFoodFinds",STORY,IMAGE,0,0,0,0,,862
842807467214090272,1787692088,hasan618official,1318,"ei jaygar khabar ta darun, must try #StreetFoodFinds",STORY,VIDEO,0,0,0,0,1664,708
224252717315350054,1787572576,neel9_,294,"spec sheet looks great, real world is mid imo #HonestReview",FEED,CAROUSEL_ALBUM,3,0,0,0,,358
905573751961288789,1787581800,tanvir2_in,439,"this week's roundup is live, have a read #WeeklyRoundup",FEED,IMAGE,1,0,0,0,,58
165529914675049528,1787654742,omar329_in,6110,found this 42-rupee plate near the station and i'm never recovering #StreetFoodFinds,REELS,VIDEO,71,8,3,7,11867,5938
965292162450631236,1787640526,anaya650_,2123,"the whole crowd singing along, chills #SingalongChallenge",FEED,CAROUSEL_ALBUM,6,0,1,0,,596
131513786552302427,1787588781,omar4407,2871,shipping status change hone me kitna time lagta hai #ShippingUpdate,STORY,VIDEO,0,0,0,0,6201,1857
279358856561029740,1787662132,omar10_in,1057,"the whole crowd singing along, chills #WatchParty",STORY,IMAGE,0,0,0,0,,319
623384177902862207,1787673938,anaya25371,485,clip of that moment is everywhere now #WatchParty,FEED,IMAGE,4,0,0,1,,161
530255897305308314,1787605320,dipu308_,404,"back to campus haul, everything under 10300 #CampusHaul",REELS,VIDEO,1,0,0,0,486,173
418284578955433776,1787654555,dipu510_in,546,"the whole crowd singing along, chills #SingalongChallenge",FEED,IMAGE,7,0,0,0,,283
268909657056631090,1787615471,meera585607,141,"parts pairing is the real problem, not the screws #RepairNotReplace",FEED,IMAGE,4,0,0,1,,104
894107327543450847,1787565039,sana124_,163,is the app down for everyone or just me #ServerOutage,REELS,VIDEO,3,0,0,0,358,168
322062503716855200,1787691224,rahul1107,319,last over replay pe replay dekh raha hu #MatchNight,FEED,IMAGE,5,0,0,0,,331
715380047320942781,1787671555,neel9_,294,ei match ta bhulte parbo na #MatchNight,FEED,IMAGE,1,0,0,0,,188
602512771789227691,1787604124,vikram76,413,"friday faves, 12 things i actually used this week #WeeklyRoundup",REELS,VIDEO,5,0,0,0,479,228
997766536124502929,1787544424,shreya9407,598,watch party er environment ta osadharon chilo #WatchParty,FEED,CAROUSEL_ALBUM,5,0,1,1,,525
474304332871889603,1787672393,anaya294official,1298,"parts pairing is the real problem, not the screws #RepairNotReplace",STORY,VIDEO,0,0,0,0,392,333
718240074200711689,1787680163,priya45107,1204,watch party er environment ta osadharon chilo #WatchParty,REELS,VIDEO,8,0,0,0,1207,1179
120706163726413730,1787672693,rahul392official,135,ei match ta bhulte parbo na #MatchNight,FEED,IMAGE,0,0,0,0,,56
174701357870052188,1787570516,aisha154_,390,is the app down for everyone or just me #AppDown,REELS,VIDEO,9,1,1,1,886,302
813109934452080574,1787554827,tara70_in,1266,"the whole crowd singing along, chills #WatchParty",REELS,VIDEO,21,1,3,4,2463,1152
748633760972293279,1787663904,omar780161,1426,watch party er environment ta osadharon chilo #SingalongChallenge,FEED,IMAGE,51,5,7,14,,1644
561453046883770552,1787702319,zoya600_,91,NOBODY saw that result coming #UnderdogWin,FEED,IMAGE,4,0,0,1,,125
743495423840376717,1787682531,tanvir1086official,2224,biggest upset of the season easily #MatchNight,FEED,CAROUSEL_ALBUM,95,1,15,4,,2841
200366821434029016,1787665227,arjun390_in,384,"ei jaygar khabar ta darun, must try #StreetFoodFinds",STORY,VIDEO,0,0,0,0,924,285
717326992925530944,1787693623,omar267,2117,clip of that moment is everywhere now #SingalongChallenge,REELS,VIDEO,23,1,4,5,1657,1617
982707798054807962,1787698761,imran481_in,580,"late night eats thread, adding this one to the list #StreetFoodFinds",REELS,VIDEO,35,1,4,9,607,608
414227723691696917,1787532695,vikram24_in,720,"late night eats thread, adding this one to the list #StreetFoodFinds",FEED,IMAGE,2,0,0,0,,283
892216893204810403,1787573862,anaya298x,476,still stuck on the loading screen #AppDown,FEED,IMAGE,4,0,0,0,,306
724067602567508757,1787695548,nadia1205_in,216,queue was 40 min long and honestly worth it #StreetFoodFinds,FEED,IMAGE,7,0,0,0,,153
772488319148618881,1787649299,anaya54_in,484,shipping status change hone me kitna time lagta hai #DeliveryStatus,REELS,VIDEO,2,0,0,0,546,414
155140773888412199,1787636743,sunny420_,726,NOBODY saw that result coming #MatchNight,STORY,VIDEO,0,0,0,0,974,597
374820601194350156,1787661905,priya46774,256,NOBODY saw that result coming #MatchNight,REELS,VIDEO,3,0,0,0,263,122
949192122797308602,1787660994,shreya612,301,NOBODY saw that result coming #UnderdogWin,REELS,VIDEO,1,0,0,0,107,61
574406302244662427,1787697104,rizwan465_in,104,everyone using this audio as a template #SingalongChallenge,REELS,VIDEO,0,0,0,0,62,31
934309409423270283,1787673625,nadia1061_,391,why is replacing the battery cheaper than the whole phone now #RepairNotReplace,FEED,CAROUSEL_ALBUM,5,0,1,0,,254
568163763108776806,1787686700,dipu12_,679,"took it to a local shop, fixed for 1800. brand quoted 5x that #RepairNotReplace",STORY,VIDEO,0,0,0,0,179,110
445199023125422952,1787618733,priya534official,125,watch party er environment ta osadharon chilo #WatchParty,REELS,VIDEO,2,0,0,0,250,62
789734804014969503,1787696106,bina252x,2789,"late night eats thread, adding this one to the list #LateNightEats",REELS,VIDEO,109,4,2,20,4247,2125
134759834641219094,1787546243,meera19,136,this haul format is everywhere on my feed now #CampusHaul,STORY,IMAGE,0,0,0,0,,65
505231840743404366,1787604892,kabir134_,2531,"late night eats thread, adding this one to the list #StreetFoodFinds",STORY,IMAGE,0,0,0,0,,2907
988470597464222401,1787701411,omar486,100,"late night eats thread, adding this one to the list #LateNightEats",REELS,VIDEO,5,0,0,1,106,107
439551870938317749,1787663109,dipu12_,679,"friday faves, 27 things i actually used this week #FridayFaves",FEED,IMAGE,4,0,0,0,,179
924965985817551925,1787696911,rahul13107,1474,"ei jaygar khabar ta darun, must try #LateNightEats",FEED,CAROUSEL_ALBUM,34,0,7,4,,562
878706228348841422,1787691422,rahul661174,290,found this 42-rupee plate near the station and i'm never recovering #StreetFoodFinds,REELS,VIDEO,2,0,0,0,468,242
420387332922922003,1787656883,dipu829,188,clip of that moment is everywhere now #WatchParty,REELS,VIDEO,7,0,0,1,235,91
907601809548118436,1787692326,zoya181,335,last over replay pe replay dekh raha hu #UnderdogWin,REELS,VIDEO,16,1,2,0,437,279
267992851120235494,1787652002,imran17207,323,ei match ta bhulte parbo na #MatchNight,REELS,VIDEO,7,0,1,1,370,125
703418414890119678,1787652663,shreya212_,90,last over replay pe replay dekh raha hu #UnderdogWin,REELS,VIDEO,0,0,0,0,170,62
384493611584723742,1787695266,tara70_in,1266,"the whole crowd singing along, chills #WatchParty",REELS,VIDEO,45,3,9,8,1717,878
697683164350645733,1787682230,arjun244x,430,watch party er environment ta osadharon chilo #WatchParty,STORY,VIDEO,0,0,0,0,632,217
